,wsi_name,x_tile_coord,y_tile_coord,genotype,unique_wsi,batch,animal_id,dissected_region,is_CBTP_old,is_in_train
7781,EH-15740-002.svs,46,8,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7782,EH-15740-002.svs,35,9,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7783,EH-15740-002.svs,48,16,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7784,EH-15740-002.svs,37,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7785,EH-15740-002.svs,16,24,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7786,EH-15740-002.svs,46,9,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7787,EH-15740-002.svs,46,6,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7788,EH-15740-002.svs,5,10,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7789,EH-15740-002.svs,17,15,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7790,EH-15740-002.svs,50,18,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7791,EH-15740-002.svs,48,24,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7792,EH-15740-002.svs,48,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7793,EH-15740-002.svs,5,12,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7794,EH-15740-002.svs,35,13,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7795,EH-15740-002.svs,14,6,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7796,EH-15740-002.svs,12,2,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7797,EH-15740-002.svs,14,8,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7798,EH-15740-002.svs,33,8,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7799,EH-15740-002.svs,37,13,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7800,EH-15740-002.svs,13,6,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7801,EH-15740-002.svs,33,10,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7802,EH-15740-002.svs,39,14,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7803,EH-15740-002.svs,45,3,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7804,EH-15740-002.svs,14,15,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7805,EH-15740-002.svs,15,5,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7806,EH-15740-002.svs,20,21,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7807,EH-15740-002.svs,4,13,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7808,EH-15740-002.svs,18,17,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7809,EH-15740-002.svs,39,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7810,EH-15740-002.svs,35,8,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7811,EH-15740-002.svs,44,3,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7812,EH-15740-002.svs,17,25,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7813,EH-15740-002.svs,7,12,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7814,EH-15740-002.svs,14,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7815,EH-15740-002.svs,13,4,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7816,EH-15740-002.svs,47,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7817,EH-15740-002.svs,49,21,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7818,EH-15740-002.svs,45,6,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7819,EH-15740-002.svs,7,15,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7820,EH-15740-002.svs,49,20,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7821,EH-15740-002.svs,5,13,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7822,EH-15740-002.svs,15,16,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7823,EH-15740-002.svs,16,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7824,EH-15740-002.svs,48,15,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7825,EH-15740-002.svs,41,11,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7826,EH-15740-002.svs,10,11,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7827,EH-15740-002.svs,45,22,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7828,EH-15740-002.svs,16,25,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7829,EH-15740-002.svs,45,23,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7830,EH-15740-002.svs,46,15,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7831,EH-15740-002.svs,5,9,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7832,EH-15740-002.svs,51,19,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7833,EH-15740-002.svs,40,8,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7834,EH-15740-002.svs,16,4,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7835,EH-15740-002.svs,13,19,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7836,EH-15740-002.svs,10,9,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7837,EH-15740-002.svs,14,16,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7838,EH-15740-002.svs,48,6,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7839,EH-15740-002.svs,12,5,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7840,EH-15740-002.svs,3,12,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7841,EH-15740-002.svs,17,17,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7842,EH-15740-002.svs,19,22,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7843,EH-15740-002.svs,15,22,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7844,EH-15740-002.svs,47,19,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7845,EH-15740-002.svs,50,19,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7846,EH-15740-002.svs,35,10,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7847,EH-15740-002.svs,48,20,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7848,EH-15740-002.svs,47,20,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7849,EH-15740-002.svs,49,15,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7850,EH-15740-002.svs,46,20,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7851,EH-15740-002.svs,49,22,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7852,EH-15740-002.svs,46,26,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7853,EH-15740-002.svs,15,20,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7854,EH-15740-002.svs,45,21,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7855,EH-15740-002.svs,47,13,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7856,EH-15740-002.svs,40,11,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7857,EH-15740-002.svs,40,14,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7858,EH-15740-002.svs,43,2,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7859,EH-15740-002.svs,19,19,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7860,EH-15740-002.svs,6,12,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7861,EH-15740-002.svs,39,15,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7862,EH-15740-002.svs,9,12,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7863,EH-15740-002.svs,18,24,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7864,EH-15740-002.svs,35,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7865,EH-15740-002.svs,46,3,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7866,EH-15740-002.svs,40,15,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7867,EH-15740-002.svs,16,5,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7868,EH-15740-002.svs,46,18,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7869,EH-15740-002.svs,45,19,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7870,EH-15740-002.svs,14,10,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7871,EH-15740-002.svs,15,23,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7872,EH-15740-002.svs,49,17,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7873,EH-15740-002.svs,48,23,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7874,EH-15740-002.svs,36,13,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7875,EH-15740-002.svs,14,20,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7876,EH-15740-002.svs,3,10,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7877,EH-15740-002.svs,47,17,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7878,EH-15740-002.svs,14,26,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7879,EH-15740-002.svs,13,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7880,EH-15740-002.svs,38,14,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7881,EH-15740-002.svs,14,22,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7882,EH-15740-002.svs,7,9,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7883,EH-15740-002.svs,46,22,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7884,EH-15740-002.svs,45,17,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7885,EH-15740-002.svs,36,14,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7886,EH-15740-002.svs,41,10,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7887,EH-15740-002.svs,47,23,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7888,EH-15740-002.svs,8,8,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7889,EH-15740-002.svs,15,13,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7890,EH-15740-002.svs,15,17,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7891,EH-15740-002.svs,47,5,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7892,EH-15740-002.svs,16,8,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7893,EH-15740-002.svs,49,23,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7894,EH-15740-002.svs,8,15,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7895,EH-15740-002.svs,15,8,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7896,EH-15740-002.svs,7,14,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7897,EH-15740-002.svs,15,15,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7898,EH-15740-002.svs,14,18,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7899,EH-15740-002.svs,38,12,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7900,EH-15740-002.svs,47,21,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7901,EH-15740-002.svs,7,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7902,EH-15740-002.svs,4,11,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7903,EH-15740-002.svs,15,6,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7904,EH-15740-002.svs,16,15,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7905,EH-15740-002.svs,45,26,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7906,EH-15740-002.svs,49,18,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7907,EH-15740-002.svs,1,9,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7908,EH-15740-002.svs,16,19,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7909,EH-15740-002.svs,45,20,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7910,EH-15740-002.svs,15,25,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7911,EH-15740-002.svs,8,16,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7912,EH-15740-002.svs,15,18,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7913,EH-15740-002.svs,44,8,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7914,EH-15740-002.svs,18,19,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7915,EH-15740-002.svs,50,20,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7916,EH-15740-002.svs,15,4,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7917,EH-15740-002.svs,14,21,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7918,EH-15740-002.svs,45,10,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7919,EH-15740-002.svs,18,22,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7920,EH-15740-002.svs,6,13,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7921,EH-15740-002.svs,6,11,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7922,EH-15740-002.svs,36,12,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7923,EH-15740-002.svs,48,25,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7924,EH-15740-002.svs,45,4,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7925,EH-15740-002.svs,17,21,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7926,EH-15740-002.svs,16,21,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7927,EH-15740-002.svs,38,9,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7928,EH-15740-002.svs,4,8,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7929,EH-15740-002.svs,34,12,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7930,EH-15740-002.svs,6,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7931,EH-15740-002.svs,36,11,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7932,EH-15740-002.svs,48,14,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7933,EH-15740-002.svs,50,23,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7934,EH-15740-002.svs,13,8,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7935,EH-15740-002.svs,48,17,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7936,EH-15740-002.svs,17,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7937,EH-15740-002.svs,2,11,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7938,EH-15740-002.svs,44,6,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7939,EH-15740-002.svs,17,20,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7940,EH-15740-002.svs,45,18,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7941,EH-15740-002.svs,48,22,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7942,EH-15740-002.svs,40,7,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7943,EH-15740-002.svs,14,17,CBTP,EH-15740-002.svs_CBTP,L40,201-223,X4,True,True
7944,Eran Hodis 2020-09-15-040.svs,11,11,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7945,Eran Hodis 2020-09-15-040.svs,3,8,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7946,Eran Hodis 2020-09-15-040.svs,24,8,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7947,Eran Hodis 2020-09-15-040.svs,5,12,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7948,Eran Hodis 2020-09-15-040.svs,33,11,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7949,Eran Hodis 2020-09-15-040.svs,2,8,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7950,Eran Hodis 2020-09-15-040.svs,1,13,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7951,Eran Hodis 2020-09-15-040.svs,2,13,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7952,Eran Hodis 2020-09-15-040.svs,12,12,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7953,Eran Hodis 2020-09-15-040.svs,4,10,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7954,Eran Hodis 2020-09-15-040.svs,25,14,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7955,Eran Hodis 2020-09-15-040.svs,2,11,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7956,Eran Hodis 2020-09-15-040.svs,33,5,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7957,Eran Hodis 2020-09-15-040.svs,3,10,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7958,Eran Hodis 2020-09-15-040.svs,24,4,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7959,Eran Hodis 2020-09-15-040.svs,4,12,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7960,Eran Hodis 2020-09-15-040.svs,1,12,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7961,Eran Hodis 2020-09-15-040.svs,12,11,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7962,Eran Hodis 2020-09-15-040.svs,25,2,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7963,Eran Hodis 2020-09-15-040.svs,11,10,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7964,Eran Hodis 2020-09-15-040.svs,24,3,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7965,Eran Hodis 2020-09-15-040.svs,2,10,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7966,Eran Hodis 2020-09-15-040.svs,25,8,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7967,Eran Hodis 2020-09-15-040.svs,26,13,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7968,Eran Hodis 2020-09-15-040.svs,3,12,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7969,Eran Hodis 2020-09-15-040.svs,26,11,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7970,Eran Hodis 2020-09-15-040.svs,12,10,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7971,Eran Hodis 2020-09-15-040.svs,34,13,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7972,Eran Hodis 2020-09-15-040.svs,25,9,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7973,Eran Hodis 2020-09-15-040.svs,26,10,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7974,Eran Hodis 2020-09-15-040.svs,3,3,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7975,Eran Hodis 2020-09-15-040.svs,25,4,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7976,Eran Hodis 2020-09-15-040.svs,3,2,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7977,Eran Hodis 2020-09-15-040.svs,3,7,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7978,Eran Hodis 2020-09-15-040.svs,27,12,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7979,Eran Hodis 2020-09-15-040.svs,25,10,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7980,Eran Hodis 2020-09-15-040.svs,24,13,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7981,Eran Hodis 2020-09-15-040.svs,11,9,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7982,Eran Hodis 2020-09-15-040.svs,5,2,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7983,Eran Hodis 2020-09-15-040.svs,25,13,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7984,Eran Hodis 2020-09-15-040.svs,26,2,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7985,Eran Hodis 2020-09-15-040.svs,24,12,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7986,Eran Hodis 2020-09-15-040.svs,24,9,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7987,Eran Hodis 2020-09-15-040.svs,26,3,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7988,Eran Hodis 2020-09-15-040.svs,3,9,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7989,Eran Hodis 2020-09-15-040.svs,26,8,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7990,Eran Hodis 2020-09-15-040.svs,25,11,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7991,Eran Hodis 2020-09-15-040.svs,27,11,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7992,Eran Hodis 2020-09-15-040.svs,4,11,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7993,Eran Hodis 2020-09-15-040.svs,26,14,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7994,Eran Hodis 2020-09-15-040.svs,3,11,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7995,Eran Hodis 2020-09-15-040.svs,1,11,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7996,Eran Hodis 2020-09-15-040.svs,4,9,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7997,Eran Hodis 2020-09-15-040.svs,23,12,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7998,Eran Hodis 2020-09-15-040.svs,34,10,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
7999,Eran Hodis 2020-09-15-040.svs,4,2,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8000,Eran Hodis 2020-09-15-040.svs,12,1,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8001,Eran Hodis 2020-09-15-040.svs,24,14,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8002,Eran Hodis 2020-09-15-040.svs,26,4,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8003,Eran Hodis 2020-09-15-040.svs,1,10,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8004,Eran Hodis 2020-09-15-040.svs,12,9,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8005,Eran Hodis 2020-09-15-040.svs,25,7,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8006,Eran Hodis 2020-09-15-040.svs,33,10,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8007,Eran Hodis 2020-09-15-040.svs,6,1,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8008,Eran Hodis 2020-09-15-040.svs,23,13,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8009,Eran Hodis 2020-09-15-040.svs,2,9,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8010,Eran Hodis 2020-09-15-040.svs,23,11,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8011,Eran Hodis 2020-09-15-040.svs,4,8,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8012,Eran Hodis 2020-09-15-040.svs,12,2,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8013,Eran Hodis 2020-09-15-040.svs,33,3,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8014,Eran Hodis 2020-09-15-040.svs,23,10,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8015,Eran Hodis 2020-09-15-040.svs,3,1,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8016,Eran Hodis 2020-09-15-040.svs,34,4,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
8017,Eran Hodis 2020-09-15-040.svs,12,3,CBTP,Eran Hodis 2020-09-15-040.svs_CBTP,L41,204-206,X4,True,False
