Unnamed: 0,wsi_id,wsi_name,genotype,x_tile_coord,y_tile_coord,file,batch,animal_id,dissected_region,is_CBTP_old,unique_wsi,connected_component
13146,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,70,22,Eran Hodis 2020-09-14-013_70_22_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13147,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,72,27,Eran Hodis 2020-09-14-013_72_27_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13148,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,14,30,Eran Hodis 2020-09-14-013_14_30_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,7
13149,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,45,30,Eran Hodis 2020-09-14-013_45_30_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13150,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,8,6,Eran Hodis 2020-09-14-013_8_6_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13151,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,64,31,Eran Hodis 2020-09-14-013_64_31_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13152,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,30,29,Eran Hodis 2020-09-14-013_30_29_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,5
13153,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,7,24,Eran Hodis 2020-09-14-013_7_24_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,7
13154,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,72,24,Eran Hodis 2020-09-14-013_72_24_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13155,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,34,6,Eran Hodis 2020-09-14-013_34_6_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13156,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,28,15,Eran Hodis 2020-09-14-013_28_15_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13157,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,71,3,Eran Hodis 2020-09-14-013_71_3_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13158,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,18,9,Eran Hodis 2020-09-14-013_18_9_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13159,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,9,10,Eran Hodis 2020-09-14-013_9_10_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13160,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,70,13,Eran Hodis 2020-09-14-013_70_13_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13161,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,54,10,Eran Hodis 2020-09-14-013_54_10_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,4
13162,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,54,2,Eran Hodis 2020-09-14-013_54_2_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,4
13163,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,5,30,Eran Hodis 2020-09-14-013_5_30_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,7
13164,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,10,7,Eran Hodis 2020-09-14-013_10_7_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13165,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,69,34,Eran Hodis 2020-09-14-013_69_34_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13166,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,9,24,Eran Hodis 2020-09-14-013_9_24_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,7
13167,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,69,2,Eran Hodis 2020-09-14-013_69_2_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13168,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,57,3,Eran Hodis 2020-09-14-013_57_3_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,4
13169,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,75,16,Eran Hodis 2020-09-14-013_75_16_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13170,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,55,32,Eran Hodis 2020-09-14-013_55_32_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13171,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,24,16,Eran Hodis 2020-09-14-013_24_16_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13172,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,49,26,Eran Hodis 2020-09-14-013_49_26_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13173,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,61,4,Eran Hodis 2020-09-14-013_61_4_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,4
13174,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,8,26,Eran Hodis 2020-09-14-013_8_26_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,7
13175,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,66,27,Eran Hodis 2020-09-14-013_66_27_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13176,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,47,30,Eran Hodis 2020-09-14-013_47_30_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13177,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,21,34,Eran Hodis 2020-09-14-013_21_34_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,5
13178,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,32,16,Eran Hodis 2020-09-14-013_32_16_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13179,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,28,17,Eran Hodis 2020-09-14-013_28_17_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13180,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,18,4,Eran Hodis 2020-09-14-013_18_4_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13181,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,18,32,Eran Hodis 2020-09-14-013_18_32_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,5
13182,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,34,14,Eran Hodis 2020-09-14-013_34_14_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13183,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,31,17,Eran Hodis 2020-09-14-013_31_17_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13184,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,23,16,Eran Hodis 2020-09-14-013_23_16_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13185,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,59,15,Eran Hodis 2020-09-14-013_59_15_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,4
13186,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,24,14,Eran Hodis 2020-09-14-013_24_14_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13187,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,74,16,Eran Hodis 2020-09-14-013_74_16_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13188,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,17,8,Eran Hodis 2020-09-14-013_17_8_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13189,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,35,9,Eran Hodis 2020-09-14-013_35_9_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13190,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,74,17,Eran Hodis 2020-09-14-013_74_17_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13191,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,54,25,Eran Hodis 2020-09-14-013_54_25_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13192,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,26,12,Eran Hodis 2020-09-14-013_26_12_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13193,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,68,14,Eran Hodis 2020-09-14-013_68_14_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13194,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,24,17,Eran Hodis 2020-09-14-013_24_17_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13195,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,77,9,Eran Hodis 2020-09-14-013_77_9_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13196,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,12,5,Eran Hodis 2020-09-14-013_12_5_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13197,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,14,7,Eran Hodis 2020-09-14-013_14_7_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13198,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,70,3,Eran Hodis 2020-09-14-013_70_3_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13199,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,56,29,Eran Hodis 2020-09-14-013_56_29_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13200,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,79,7,Eran Hodis 2020-09-14-013_79_7_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13201,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,56,31,Eran Hodis 2020-09-14-013_56_31_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13202,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,4,28,Eran Hodis 2020-09-14-013_4_28_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,7
13203,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,27,12,Eran Hodis 2020-09-14-013_27_12_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13204,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,16,11,Eran Hodis 2020-09-14-013_16_11_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13205,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,8,9,Eran Hodis 2020-09-14-013_8_9_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13206,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,63,10,Eran Hodis 2020-09-14-013_63_10_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,4
13207,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,13,30,Eran Hodis 2020-09-14-013_13_30_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,7
13208,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,10,2,Eran Hodis 2020-09-14-013_10_2_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13209,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,57,28,Eran Hodis 2020-09-14-013_57_28_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13210,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,54,8,Eran Hodis 2020-09-14-013_54_8_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,4
13211,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,19,8,Eran Hodis 2020-09-14-013_19_8_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13212,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,71,1,Eran Hodis 2020-09-14-013_71_1_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13213,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,62,6,Eran Hodis 2020-09-14-013_62_6_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,4
13214,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,12,14,Eran Hodis 2020-09-14-013_12_14_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13215,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,28,21,Eran Hodis 2020-09-14-013_28_21_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,5
13216,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,20,12,Eran Hodis 2020-09-14-013_20_12_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13217,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,24,13,Eran Hodis 2020-09-14-013_24_13_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13218,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,2,32,Eran Hodis 2020-09-14-013_2_32_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,7
13219,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,76,28,Eran Hodis 2020-09-14-013_76_28_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13220,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,27,6,Eran Hodis 2020-09-14-013_27_6_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13221,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,15,16,Eran Hodis 2020-09-14-013_15_16_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13222,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,73,2,Eran Hodis 2020-09-14-013_73_2_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13223,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,21,7,Eran Hodis 2020-09-14-013_21_7_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13224,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,28,10,Eran Hodis 2020-09-14-013_28_10_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13225,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,34,10,Eran Hodis 2020-09-14-013_34_10_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13226,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,74,8,Eran Hodis 2020-09-14-013_74_8_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13227,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,49,27,Eran Hodis 2020-09-14-013_49_27_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13228,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,72,28,Eran Hodis 2020-09-14-013_72_28_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13229,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,17,10,Eran Hodis 2020-09-14-013_17_10_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13230,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,65,31,Eran Hodis 2020-09-14-013_65_31_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13231,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,31,11,Eran Hodis 2020-09-14-013_31_11_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13232,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,55,8,Eran Hodis 2020-09-14-013_55_8_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,4
13233,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,15,10,Eran Hodis 2020-09-14-013_15_10_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13234,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,31,7,Eran Hodis 2020-09-14-013_31_7_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13235,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,28,12,Eran Hodis 2020-09-14-013_28_12_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13236,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,78,12,Eran Hodis 2020-09-14-013_78_12_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13237,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,56,30,Eran Hodis 2020-09-14-013_56_30_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13238,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,16,5,Eran Hodis 2020-09-14-013_16_5_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13239,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,12,34,Eran Hodis 2020-09-14-013_12_34_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,7
13240,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,74,31,Eran Hodis 2020-09-14-013_74_31_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13241,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,7,26,Eran Hodis 2020-09-14-013_7_26_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,7
13242,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,18,5,Eran Hodis 2020-09-14-013_18_5_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13243,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,55,6,Eran Hodis 2020-09-14-013_55_6_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,4
13244,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,71,26,Eran Hodis 2020-09-14-013_71_26_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13245,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,75,14,Eran Hodis 2020-09-14-013_75_14_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13246,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,69,14,Eran Hodis 2020-09-14-013_69_14_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13247,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,70,15,Eran Hodis 2020-09-14-013_70_15_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13248,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,1,29,Eran Hodis 2020-09-14-013_1_29_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,7
13249,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,75,2,Eran Hodis 2020-09-14-013_75_2_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13250,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,61,5,Eran Hodis 2020-09-14-013_61_5_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,4
13251,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,54,26,Eran Hodis 2020-09-14-013_54_26_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13252,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,26,6,Eran Hodis 2020-09-14-013_26_6_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13253,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,14,14,Eran Hodis 2020-09-14-013_14_14_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,2
13254,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,26,9,Eran Hodis 2020-09-14-013_26_9_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13255,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,70,6,Eran Hodis 2020-09-14-013_70_6_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13256,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,25,18,Eran Hodis 2020-09-14-013_25_18_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
13257,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,51,24,Eran Hodis 2020-09-14-013_51_24_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,8
13258,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,65,28,Eran Hodis 2020-09-14-013_65_28_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,6
13259,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,22,23,Eran Hodis 2020-09-14-013_22_23_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,5
13260,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,68,13,Eran Hodis 2020-09-14-013_68_13_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,1
13261,Eran Hodis 2020-09-14-013_CBTPA,Eran Hodis 2020-09-14-013.svs,CBTPA,33,4,Eran Hodis 2020-09-14-013_33_4_CBTPA.png,L39,277-278,X4,False,Eran Hodis 2020-09-14-013.svs,3
